aligned_id,original_id,image_path,dataset,landmarks_pred,landmarks_aligned,landmarks_ideal
073774_aligned.jpg,073774.jpg,data_CelebA_mini/data_aligned/073774.jpg,train,"[[36.0, 40.0], [68.0, 40.0], [60.0, 56.0], [40.0, 72.0], [68.0, 72.0]]","[[40.89256672520638, 64.56185109410286], [79.69326056537629, 64.13261739997864], [60.538895644092555, 86.52148589296341], [44.72422159576416, 109.3254231303215], [76.85493814697266, 108.96997182664872]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
083010_aligned.jpg,083010.jpg,data_CelebA_mini/data_aligned/083010.jpg,train,"[[40.0, 40.0], [68.0, 36.0], [64.0, 60.0], [44.0, 76.0], [72.0, 68.0]]","[[34.20872875248719, 65.84393372442628], [77.73418324453738, 71.57130300143432], [52.69907557382202, 93.58213732617187], [31.338010681716924, 116.5921991842804], [67.3812854276581, 121.33500837236024]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
132171_aligned.jpg,132171.jpg,data_CelebA_mini/data_aligned/132171.jpg,train,"[[36.0, 40.0], [68.0, 28.0], [64.0, 56.0], [52.0, 68.0], [76.0, 60.0]]","[[36.34249957913438, 63.82981289611712], [70.50066416036528, 76.20989091995447], [46.34707239606674, 89.5411625013273], [24.984967837304943, 104.33431052914972], [53.271223872448644, 114.58620523865582]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
069507_aligned.jpg,069507.jpg,data_CelebA_mini/data_aligned/069507.jpg,train,"[[40.0, 36.0], [76.0, 44.0], [56.0, 60.0], [36.0, 72.0], [68.0, 76.0]]","[[38.77970138779276, 66.55495659908229], [72.21872351651459, 59.95581935049013], [59.271146901766095, 82.36538293820712], [49.274325428762864, 104.59729449709934], [76.96506000005367, 99.1325686082631]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
174573_aligned.jpg,174573.jpg,data_CelebA_mini/data_aligned/174573.jpg,train,"[[36.0, 40.0], [68.0, 36.0], [52.0, 60.0], [44.0, 76.0], [72.0, 72.0]]","[[39.269145648516144, 64.68366912011368], [77.52573449965259, 69.0365090323815], [55.91049907032894, 88.72347309670081], [37.53248927045382, 109.23015910907453], [69.21263495824962, 112.83472601637621]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
164681_aligned.jpg,164681.jpg,data_CelebA_mini/data_aligned/164681.jpg,train,"[[40.0, 36.0], [68.0, 32.0], [60.0, 52.0], [48.0, 72.0], [76.0, 68.0]]","[[33.531270866745004, 70.7810394373169], [77.05672535879518, 76.50840871432496], [52.021617688079836, 98.5192430390625], [30.660552795974738, 121.52930489717103], [66.7038275419159, 126.27211408525086]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
023704_aligned.jpg,023704.jpg,data_CelebA_mini/data_aligned/023704.jpg,train,"[[40.0, 40.0], [72.0, 36.0], [44.0, 48.0], [36.0, 72.0], [60.0, 72.0]]","[[34.92926128666218, 64.16554613896885], [73.18585013779861, 68.51838605123667], [51.57061470847497, 88.20535011555599], [33.19260490859986, 108.71203612792971], [64.87275059639565, 112.31660303523138]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
057617_aligned.jpg,057617.jpg,data_CelebA_mini/data_aligned/057617.jpg,train,"[[36.0, 40.0], [68.0, 44.0], [48.0, 68.0], [40.0, 72.0], [72.0, 76.0]]","[[42.43605040851887, 64.04416997309173], [80.5869817349478, 58.846069863163876], [64.48285239620502, 83.24795452349149], [51.71811945475652, 107.64748337853065], [83.31076943703285, 103.34295082707332]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
173049_aligned.jpg,173049.jpg,data_CelebA_mini/data_aligned/173049.jpg,train,"[[40.0, 40.0], [72.0, 44.0], [56.0, 68.0], [36.0, 76.0], [68.0, 80.0]]","[[38.10216298551706, 64.61026846505386], [76.25309431194599, 59.41216835512601], [60.14896497320321, 83.81405301545362], [47.38423203175471, 108.21358187049279], [78.97688201403103, 103.90904931903546]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
019408_aligned.jpg,019408.jpg,data_CelebA_mini/data_aligned/019408.jpg,train,"[[36.0, 44.0], [72.0, 40.0], [56.0, 60.0], [40.0, 76.0], [76.0, 76.0]]","[[39.15408231115632, 60.28441354319818], [74.4842042884129, 63.814501895102055], [54.802346471141036, 82.2403769761004], [38.115785282557205, 101.3811752378138], [67.37253406467556, 104.30442483600523]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
003633_aligned.jpg,003633.jpg,data_CelebA_mini/data_aligned/003633.jpg,train,"[[36.0, 40.0], [68.0, 32.0], [60.0, 56.0], [48.0, 72.0], [76.0, 64.0]]","[[37.71255686433456, 64.41633995007908], [74.3318531125237, 73.14193031800214], [51.03624648237789, 89.70689715345046], [30.78621508692573, 107.4483265419455], [61.110525088927325, 114.67395273877311]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
048784_aligned.jpg,048784.jpg,data_CelebA_mini/data_aligned/048784.jpg,train,"[[40.0, 40.0], [72.0, 36.0], [44.0, 52.0], [36.0, 72.0], [72.0, 72.0]]","[[34.92926128666218, 64.16554613896885], [73.18585013779861, 68.51838605123667], [51.57061470847497, 88.20535011555599], [33.19260490859986, 108.71203612792971], [64.87275059639565, 112.31660303523138]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
098948_aligned.jpg,098948.jpg,data_CelebA_mini/data_aligned/098948.jpg,train,"[[40.0, 36.0], [72.0, 36.0], [56.0, 60.0], [36.0, 72.0], [72.0, 72.0]]","[[36.51227955479622, 68.99086339268685], [75.31297339496614, 68.56162969856263], [56.1586084736824, 90.9504981915474], [40.34393442535401, 113.75443542890548], [72.4746509765625, 113.3989841252327]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
033033_aligned.jpg,033033.jpg,data_CelebA_mini/data_aligned/033033.jpg,train,"[[36.0, 40.0], [64.0, 36.0], [52.0, 52.0], [44.0, 72.0], [68.0, 68.0]]","[[38.550240791955, 67.68474322924138], [83.63159338876726, 73.61646119876862], [57.70178037941933, 96.41430698975563], [35.57735012756348, 120.24706631720544], [72.90905858474733, 125.15909575417518]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
060970_aligned.jpg,060970.jpg,data_CelebA_mini/data_aligned/060970.jpg,train,"[[36.0, 40.0], [68.0, 36.0], [52.0, 60.0], [40.0, 72.0], [68.0, 72.0]]","[[39.269145648516144, 64.68366912011368], [77.52573449965259, 69.0365090323815], [55.91049907032894, 88.72347309670081], [37.53248927045382, 109.23015910907453], [69.21263495824962, 112.83472601637621]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
069776_aligned.jpg,069776.jpg,data_CelebA_mini/data_aligned/069776.jpg,train,"[[40.0, 40.0], [72.0, 36.0], [60.0, 56.0], [44.0, 72.0], [76.0, 72.0]]","[[34.16147254317011, 63.5682541478014], [72.23646916801862, 69.00739229247365], [50.091216681205196, 88.04744786300523], [31.154929605580048, 107.99847109001637], [62.68469953990595, 112.50259772149835]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
064778_aligned.jpg,064778.jpg,data_CelebA_mini/data_aligned/064778.jpg,train,"[[36.0, 40.0], [72.0, 32.0], [56.0, 60.0], [44.0, 76.0], [80.0, 68.0]]","[[38.07348015929727, 63.08320741079442], [71.02074716633516, 70.02328123980352], [50.581498104921224, 85.38244233103134], [32.89303307812859, 101.72183875828462], [60.17654851984361, 107.46888547540102]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
021271_aligned.jpg,021271.jpg,data_CelebA_mini/data_aligned/021271.jpg,train,"[[40.0, 40.0], [76.0, 40.0], [56.0, 68.0], [36.0, 72.0], [72.0, 76.0]]","[[36.688659707344904, 63.15400108579], [71.17816534305149, 62.772460024346245], [54.15206319079929, 82.67367646255492], [40.094575147840715, 102.94384289576212], [68.65521208224826, 102.6278861813863]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
035681_aligned.jpg,035681.jpg,data_CelebA_mini/data_aligned/035681.jpg,train,"[[40.0, 40.0], [72.0, 40.0], [56.0, 60.0], [44.0, 76.0], [68.0, 76.0]]","[[37.05543537417635, 63.792353595881266], [74.71849750280771, 63.37533354421379], [56.125948548162796, 85.1079487982789], [40.77517545534814, 107.24343110775489], [71.96382323285586, 106.89809400720856]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
031245_aligned.jpg,031245.jpg,data_CelebA_mini/data_aligned/031245.jpg,train,"[[40.0, 40.0], [72.0, 40.0], [56.0, 60.0], [40.0, 72.0], [72.0, 72.0]]","[[37.05543537417635, 63.792353595881266], [74.71849750280771, 63.37533354421379], [56.125948548162796, 85.1079487982789], [40.77517545534814, 107.24343110775489], [71.96382323285586, 106.89809400720856]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
077201_aligned.jpg,077201.jpg,data_CelebA_mini/data_aligned/077201.jpg,train,"[[36.0, 40.0], [68.0, 36.0], [56.0, 60.0], [40.0, 72.0], [68.0, 72.0]]","[[39.269145648516144, 64.68366912011368], [77.52573449965259, 69.0365090323815], [55.91049907032894, 88.72347309670081], [37.53248927045382, 109.23015910907453], [69.21263495824962, 112.83472601637621]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
158465_aligned.jpg,158465.jpg,data_CelebA_mini/data_aligned/158465.jpg,train,"[[40.0, 40.0], [68.0, 24.0], [56.0, 52.0], [56.0, 68.0], [76.0, 60.0]]","[[30.392269901422356, 61.912011800413865], [64.0318750285222, 80.64409050832896], [36.50744076133141, 90.50312063334538], [11.65593709514911, 102.3639039525076], [39.51277661184457, 117.87586790070753]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
130345_aligned.jpg,130345.jpg,data_CelebA_mini/data_aligned/130345.jpg,train,"[[40.0, 40.0], [68.0, 40.0], [52.0, 60.0], [40.0, 72.0], [64.0, 76.0]]","[[36.229819212177816, 66.42762982270376], [80.57346931522915, 65.93707702941894], [58.68276654804774, 91.52435530711581], [40.60885334995815, 117.5859978640965], [77.329672265625, 117.17976780275616]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
174187_aligned.jpg,174187.jpg,data_CelebA_mini/data_aligned/174187.jpg,train,"[[40.0, 36.0], [68.0, 44.0], [52.0, 60.0], [36.0, 72.0], [56.0, 76.0]]","[[41.632393526883405, 70.50786035171365], [82.4997730729877, 58.340913402399025], [69.02010251253236, 87.77952612594028], [59.19446570293499, 116.64849348566307], [93.03659600498992, 106.57308333802133]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
018982_aligned.jpg,018982.jpg,data_CelebA_mini/data_aligned/018982.jpg,train,"[[40.0, 40.0], [72.0, 36.0], [60.0, 52.0], [44.0, 76.0], [76.0, 68.0]]","[[34.92926128666218, 64.16554613896885], [73.18585013779861, 68.51838605123667], [51.57061470847497, 88.20535011555599], [33.19260490859986, 108.71203612792971], [64.87275059639565, 112.31660303523138]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
110472_aligned.jpg,110472.jpg,data_CelebA_mini/data_aligned/110472.jpg,train,"[[40.0, 40.0], [80.0, 40.0], [64.0, 64.0], [36.0, 72.0], [80.0, 72.0]]","[[36.849253880653386, 62.00823102787018], [67.88980895278931, 61.6648440725708], [52.56631701576233, 79.57593886695861], [39.91457777709961, 97.8190886568451], [65.61915101806642, 97.53472761390687]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
058987_aligned.jpg,058987.jpg,data_CelebA_mini/data_aligned/058987.jpg,train,"[[40.0, 40.0], [80.0, 40.0], [60.0, 64.0], [44.0, 76.0], [76.0, 76.0]]","[[37.14201571049219, 61.621748333448124], [67.70423109503739, 61.283359888475445], [52.61704402983039, 78.91858854288326], [40.16044096094253, 96.88072998143961], [65.46890280808286, 96.60050824146958]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
024417_aligned.jpg,024417.jpg,data_CelebA_mini/data_aligned/024417.jpg,train,"[[36.0, 40.0], [72.0, 36.0], [52.0, 64.0], [44.0, 72.0], [80.0, 72.0]]","[[39.320566023403266, 63.24634153804314], [73.43134438980847, 66.65488696175552], [54.42859777668279, 84.44468710961691], [38.3177681501156, 102.92476136209443], [66.56478281007162, 105.74736183215815]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
167814_aligned.jpg,167814.jpg,data_CelebA_mini/data_aligned/167814.jpg,train,"[[40.0, 40.0], [68.0, 40.0], [52.0, 60.0], [40.0, 72.0], [68.0, 72.0]]","[[36.229819212177816, 66.42762982270376], [80.57346931522915, 65.93707702941894], [58.68276654804774, 91.52435530711581], [40.60885334995815, 117.5859978640965], [77.329672265625, 117.17976780275616]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
113964_aligned.jpg,113964.jpg,data_CelebA_mini/data_aligned/113964.jpg,train,"[[44.0, 40.0], [72.0, 48.0], [60.0, 64.0], [36.0, 72.0], [60.0, 76.0]]","[[35.6303315750482, 67.21669271462639], [76.49771112115249, 55.04974576531176], [63.01804056069716, 84.48835848885301], [53.19240375109979, 113.35732584857581], [87.03453405315472, 103.28191570093406]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
125654_aligned.jpg,125654.jpg,data_CelebA_mini/data_aligned/125654.jpg,train,"[[36.0, 36.0], [72.0, 36.0], [56.0, 60.0], [40.0, 72.0], [68.0, 76.0]]","[[40.62555952830844, 67.04758968171015], [75.11506516401504, 66.66604862026638], [58.08896301176283, 86.56726505847506], [44.031474968804254, 106.83743149168225], [72.5921119032118, 106.52147477730644]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
005547_aligned.jpg,005547.jpg,data_CelebA_mini/data_aligned/005547.jpg,train,"[[40.0, 40.0], [64.0, 36.0], [48.0, 56.0], [40.0, 72.0], [64.0, 72.0]]","[[33.16378633774423, 68.02771552494151], [83.59262887507259, 75.8602110223306], [53.902886600329424, 100.76374530051977], [28.455971675501647, 126.92784246285926], [70.21591775353922, 133.41389840430182]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
060985_aligned.jpg,060985.jpg,data_CelebA_mini/data_aligned/060985.jpg,train,"[[36.0, 44.0], [72.0, 36.0], [64.0, 60.0], [44.0, 76.0], [80.0, 68.0]]","[[38.88195417268192, 59.34762409421584], [71.82922117971981, 66.28769792322494], [51.38997211830588, 81.64685901445274], [33.70150709151324, 97.98625544170604], [60.98502253322826, 103.73330215882244]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
043060_aligned.jpg,043060.jpg,data_CelebA_mini/data_aligned/043060.jpg,train,"[[36.0, 40.0], [64.0, 36.0], [52.0, 60.0], [40.0, 72.0], [68.0, 72.0]]","[[39.14583446537782, 66.52139161016846], [82.67128895742799, 72.2487608871765], [57.63618128671265, 94.25959521191406], [36.27511639460755, 117.26965707002259], [72.31839114054871, 122.01246625810242]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
174071_aligned.jpg,174071.jpg,data_CelebA_mini/data_aligned/174071.jpg,train,"[[40.0, 36.0], [72.0, 40.0], [60.0, 60.0], [40.0, 72.0], [64.0, 72.0]]","[[38.6682614774792, 68.94415588805566], [76.81919280390814, 63.74605577812781], [60.71506346516535, 88.14794043845542], [47.95033052371685, 112.54746929349459], [79.54298050599319, 108.24293674203726]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
050735_aligned.jpg,050735.jpg,data_CelebA_mini/data_aligned/050735.jpg,train,"[[36.0, 36.0], [76.0, 36.0], [56.0, 56.0], [44.0, 72.0], [72.0, 68.0]]","[[39.84142287607194, 66.6397365499258], [71.99154149079324, 66.28380386891364], [56.12045696334839, 84.83527722353934], [43.01663171979428, 103.73065177793978], [69.64003058351994, 103.43590153810024]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
175293_aligned.jpg,175293.jpg,data_CelebA_mini/data_aligned/175293.jpg,train,"[[40.0, 36.0], [68.0, 36.0], [48.0, 60.0], [44.0, 72.0], [68.0, 72.0]]","[[36.257662142562864, 71.46151523355756], [80.6013122456142, 70.97096244027274], [58.71060947843278, 96.55824071796961], [40.63669628034319, 122.6198832749503], [77.35751519601004, 122.21365321360996]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
149901_aligned.jpg,149901.jpg,data_CelebA_mini/data_aligned/149901.jpg,train,"[[40.0, 40.0], [64.0, 40.0], [60.0, 56.0], [44.0, 72.0], [64.0, 72.0]]","[[35.885688840802516, 68.88285137538911], [87.61994729436238, 68.31053978322346], [62.08079406598408, 98.16236444053649], [40.99456200154623, 128.56761409034726], [83.83551740315754, 128.09367901878358]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
142569_aligned.jpg,142569.jpg,data_CelebA_mini/data_aligned/142569.jpg,train,"[[40.0, 40.0], [76.0, 36.0], [64.0, 60.0], [40.0, 72.0], [72.0, 72.0]]","[[35.4506918600315, 62.838011132412426], [69.56147022643671, 66.2465565561248], [50.55872361331102, 84.03635670398619], [34.447893986743836, 102.51643095646371], [62.69490864669986, 105.33903142652744]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
037715_aligned.jpg,037715.jpg,data_CelebA_mini/data_aligned/037715.jpg,train,"[[40.0, 36.0], [68.0, 36.0], [44.0, 56.0], [44.0, 68.0], [64.0, 68.0]]","[[36.257662142562864, 71.46151523355756], [80.6013122456142, 70.97096244027274], [58.71060947843278, 96.55824071796961], [40.63669628034319, 122.6198832749503], [77.35751519601004, 122.21365321360996]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
151433_aligned.jpg,151433.jpg,data_CelebA_mini/data_aligned/151433.jpg,train,"[[36.0, 44.0], [72.0, 36.0], [56.0, 64.0], [44.0, 76.0], [84.0, 68.0]]","[[38.88195417268192, 59.34762409421584], [71.82922117971981, 66.28769792322494], [51.38997211830588, 81.64685901445274], [33.70150709151324, 97.98625544170604], [60.98502253322826, 103.73330215882244]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
025356_aligned.jpg,025356.jpg,data_CelebA_mini/data_aligned/025356.jpg,train,"[[40.0, 40.0], [72.0, 40.0], [56.0, 60.0], [44.0, 72.0], [68.0, 76.0]]","[[37.05543537417635, 63.792353595881266], [74.71849750280771, 63.37533354421379], [56.125948548162796, 85.1079487982789], [40.77517545534814, 107.24343110775489], [71.96382323285586, 106.89809400720856]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
174286_aligned.jpg,174286.jpg,data_CelebA_mini/data_aligned/174286.jpg,train,"[[40.0, 40.0], [68.0, 40.0], [60.0, 60.0], [40.0, 76.0], [64.0, 72.0]]","[[36.229819212177816, 66.42762982270376], [80.57346931522915, 65.93707702941894], [58.68276654804774, 91.52435530711581], [40.60885334995815, 117.5859978640965], [77.329672265625, 117.17976780275616]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
124436_aligned.jpg,124436.jpg,data_CelebA_mini/data_aligned/124436.jpg,train,"[[40.0, 36.0], [72.0, 40.0], [52.0, 60.0], [40.0, 72.0], [68.0, 72.0]]","[[38.6682614774792, 68.94415588805566], [76.81919280390814, 63.74605577812781], [60.71506346516535, 88.14794043845542], [47.95033052371685, 112.54746929349459], [79.54298050599319, 108.24293674203726]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
010370_aligned.jpg,010370.jpg,data_CelebA_mini/data_aligned/010370.jpg,train,"[[36.0, 36.0], [72.0, 36.0], [56.0, 60.0], [40.0, 72.0], [68.0, 72.0]]","[[40.62555952830844, 67.04758968171015], [75.11506516401504, 66.66604862026638], [58.08896301176283, 86.56726505847506], [44.031474968804254, 106.83743149168225], [72.5921119032118, 106.52147477730644]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
175458_aligned.jpg,175458.jpg,data_CelebA_mini/data_aligned/175458.jpg,train,"[[40.0, 40.0], [72.0, 36.0], [52.0, 64.0], [48.0, 72.0], [76.0, 68.0]]","[[34.92926128666218, 64.16554613896885], [73.18585013779861, 68.51838605123667], [51.57061470847497, 88.20535011555599], [33.19260490859986, 108.71203612792971], [64.87275059639565, 112.31660303523138]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
037486_aligned.jpg,037486.jpg,data_CelebA_mini/data_aligned/037486.jpg,train,"[[36.0, 40.0], [68.0, 40.0], [52.0, 68.0], [40.0, 76.0], [68.0, 72.0]]","[[40.89256672520638, 64.56185109410286], [79.69326056537629, 64.13261739997864], [60.538895644092555, 86.52148589296341], [44.72422159576416, 109.3254231303215], [76.85493814697266, 108.96997182664872]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
055841_aligned.jpg,055841.jpg,data_CelebA_mini/data_aligned/055841.jpg,train,"[[40.0, 40.0], [60.0, 28.0], [44.0, 48.0], [48.0, 68.0], [68.0, 60.0]]","[[27.070328098454205, 65.58559754396326], [73.02119169450648, 92.46934179099587], [34.68273755677167, 105.28845889713061], [-0.019658197043906256, 120.95332102461423], [38.03209160697041, 143.21564882114635]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
034241_aligned.jpg,034241.jpg,data_CelebA_mini/data_aligned/034241.jpg,train,"[[40.0, 40.0], [68.0, 40.0], [64.0, 56.0], [36.0, 72.0], [68.0, 76.0]]","[[36.229819212177816, 66.42762982270376], [80.57346931522915, 65.93707702941894], [58.68276654804774, 91.52435530711581], [40.60885334995815, 117.5859978640965], [77.329672265625, 117.17976780275616]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
038933_aligned.jpg,038933.jpg,data_CelebA_mini/data_aligned/038933.jpg,train,"[[40.0, 40.0], [76.0, 36.0], [56.0, 64.0], [40.0, 76.0], [80.0, 72.0]]","[[35.4506918600315, 62.838011132412426], [69.56147022643671, 66.2465565561248], [50.55872361331102, 84.03635670398619], [34.447893986743836, 102.51643095646371], [62.69490864669986, 105.33903142652744]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
171495_aligned.jpg,171495.jpg,data_CelebA_mini/data_aligned/171495.jpg,train,"[[40.0, 40.0], [72.0, 40.0], [60.0, 64.0], [32.0, 72.0], [72.0, 72.0]]","[[36.48791699070931, 64.58621365818978], [75.28861083087922, 64.15697996406556], [56.134245909595485, 86.54584845705033], [40.31957186126709, 109.34978569440841], [72.45028841247559, 108.99433439073563]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
128289_aligned.jpg,128289.jpg,data_CelebA_mini/data_aligned/128289.jpg,train,"[[40.0, 28.0], [60.0, 28.0], [44.0, 44.0], [44.0, 60.0], [60.0, 60.0]]","[[35.52084662849427, 93.4624802747345], [97.60195677276612, 92.77570636413574], [66.95497289871216, 128.59789595291136], [41.651494421386715, 165.08419553268433], [93.06064090332032, 164.51547344680787]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
085014_aligned.jpg,085014.jpg,data_CelebA_mini/data_aligned/085014.jpg,train,"[[40.0, 40.0], [72.0, 36.0], [56.0, 64.0], [44.0, 72.0], [80.0, 68.0]]","[[34.92926128666218, 64.16554613896885], [73.18585013779861, 68.51838605123667], [51.57061470847497, 88.20535011555599], [33.19260490859986, 108.71203612792971], [64.87275059639565, 112.31660303523138]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
176201_aligned.jpg,176201.jpg,data_CelebA_mini/data_aligned/176201.jpg,train,"[[40.0, 36.0], [64.0, 40.0], [40.0, 60.0], [36.0, 72.0], [64.0, 76.0]]","[[39.72176502362845, 74.51785709085208], [89.9649929905247, 65.5716741708704], [69.9569235776128, 98.75817706366874], [54.37117070137231, 131.76105219285296], [95.97740810755137, 124.35274422025938]]","[[38.2946, 51.6963], [73.5318, 51.5014], [56.0252, 71.7366], [41.5493, 92.3655], [70.7291, 92.2041]]"
